textbox9,textbox11,Textbox34
Nationality(s): All Nationalities,Religion(s): All Religions,Data prior to 2002 was migrated into WRAPS from a legacy system therefore we are providing post-2002 data.

Textbox126,Textbox127,nat_definition3,region_name_2,textbox36,relig_definition1,Cases,Cases2
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2013,"11,018",Macedonia,0,"66,066"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2014,"12,935",Macedonia,0,"72,820"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2015,"12,919",Macedonia,0,"60,640"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2005,"18,849",Mali,0,"51,902"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2006,"17,105",Mali,0,"39,552"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2007,"10,191",Mali,0,"47,753"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2008,"6,577",Mali,0,"64,734"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2009,"7,146",Mali,0,"79,943"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2010,"6,573",Mali,0,"71,362"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2011,"5,061",Mali,0,"51,458"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2012,"8,896",Mali,1,"66,292"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2013,"11,018",Mali,1,"66,066"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2014,"12,935",Mali,0,"72,820"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2015,"12,919",Mali,6,"60,640"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2005,"18,849",Mauritania,3,"51,902"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2006,"17,105",Mauritania,115,"39,552"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2007,"10,191",Mauritania,32,"47,753"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2008,"6,577",Mauritania,36,"64,734"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2009,"7,146",Mauritania,13,"79,943"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2010,"6,573",Mauritania,66,"71,362"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2011,"5,061",Mauritania,3,"51,458"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2012,"8,896",Mauritania,0,"66,292"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2013,"11,018",Mauritania,0,"66,066"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2014,"12,935",Mauritania,4,"72,820"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2015,"12,919",Mauritania,0,"60,640"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2005,"18,849",Morocco,0,"51,902"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2006,"17,105",Morocco,0,"39,552"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2007,"10,191",Morocco,0,"47,753"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2008,"6,577",Morocco,0,"64,734"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2009,"7,146",Morocco,1,"79,943"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2010,"6,573",Morocco,0,"71,362"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2011,"5,061",Morocco,0,"51,458"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2012,"8,896",Morocco,1,"66,292"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2013,"11,018",Morocco,0,"66,066"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2014,"12,935",Morocco,0,"72,820"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2015,"12,919",Morocco,0,"60,640"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2005,"18,849",Nepal,0,"51,902"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2006,"17,105",Nepal,0,"39,552"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2007,"10,191",Nepal,0,"47,753"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2008,"6,577",Nepal,0,"64,734"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2009,"7,146",Nepal,0,"79,943"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2010,"6,573",Nepal,0,"71,362"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2011,"5,061",Nepal,0,"51,458"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2012,"8,896",Nepal,0,"66,292"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2013,"11,018",Nepal,1,"66,066"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2014,"12,935",Nepal,0,"72,820"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2015,"12,919",Nepal,0,"60,640"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2005,"18,849",Netherlands,0,"51,902"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2006,"17,105",Netherlands,0,"39,552"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2007,"10,191",Netherlands,0,"47,753"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2008,"6,577",Netherlands,0,"64,734"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2009,"7,146",Netherlands,0,"79,943"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2010,"6,573",Netherlands,0,"71,362"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2011,"5,061",Netherlands,1,"51,458"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2012,"8,896",Netherlands,0,"66,292"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2013,"11,018",Netherlands,0,"66,066"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2014,"12,935",Netherlands,0,"72,820"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2015,"12,919",Netherlands,0,"60,640"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2005,"18,849",Niger,0,"51,902"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2006,"17,105",Niger,1,"39,552"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2007,"10,191",Niger,0,"47,753"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2008,"6,577",Niger,0,"64,734"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2009,"7,146",Niger,0,"79,943"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2010,"6,573",Niger,0,"71,362"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2011,"5,061",Niger,0,"51,458"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2012,"8,896",Niger,0,"66,292"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2013,"11,018",Niger,0,"66,066"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2014,"12,935",Niger,0,"72,820"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2015,"12,919",Niger,0,"60,640"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2005,"18,849",Nigeria,0,"51,902"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2006,"17,105",Nigeria,0,"39,552"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2007,"10,191",Nigeria,0,"47,753"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2008,"6,577",Nigeria,0,"64,734"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2009,"7,146",Nigeria,0,"79,943"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2010,"6,573",Nigeria,0,"71,362"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2011,"5,061",Nigeria,0,"51,458"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2012,"8,896",Nigeria,0,"66,292"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2013,"11,018",Nigeria,0,"66,066"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2014,"12,935",Nigeria,0,"72,820"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2015,"12,919",Nigeria,1,"60,640"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2005,"18,849",Pakistan,0,"51,902"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2006,"17,105",Pakistan,26,"39,552"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2007,"10,191",Pakistan,31,"47,753"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2008,"6,577",Pakistan,59,"64,734"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2009,"7,146",Pakistan,11,"79,943"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2010,"6,573",Pakistan,0,"71,362"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2011,"5,061",Pakistan,8,"51,458"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2012,"8,896",Pakistan,6,"66,292"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2013,"11,018",Pakistan,10,"66,066"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2014,"12,935",Pakistan,13,"72,820"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2015,"12,919",Pakistan,32,"60,640"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2005,"18,849",Palestine,0,"51,902"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2006,"17,105",Palestine,0,"39,552"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2007,"10,191",Palestine,4,"47,753"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2008,"6,577",Palestine,3,"64,734"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2009,"7,146",Palestine,13,"79,943"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2010,"6,573",Palestine,27,"71,362"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2011,"5,061",Palestine,5,"51,458"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2012,"8,896",Palestine,10,"66,292"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2013,"11,018",Palestine,43,"66,066"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2014,"12,935",Palestine,38,"72,820"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2015,"12,919",Palestine,27,"60,640"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2005,"18,849",Republic of South Sudan,0,"51,902"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2006,"17,105",Republic of South Sudan,0,"39,552"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2007,"10,191",Republic of South Sudan,0,"47,753"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2008,"6,577",Republic of South Sudan,0,"64,734"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2009,"7,146",Republic of South Sudan,0,"79,943"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2010,"6,573",Republic of South Sudan,0,"71,362"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2011,"5,061",Republic of South Sudan,0,"51,458"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2012,"8,896",Republic of South Sudan,0,"66,292"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2013,"11,018",Republic of South Sudan,0,"66,066"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2014,"12,935",Republic of South Sudan,0,"72,820"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2015,"12,919",Republic of South Sudan,5,"60,640"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2005,"18,849",Russia,"6,402","51,902"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2006,"17,105",Russia,"4,083","39,552"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2007,"10,191",Russia,634,"47,753"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2008,"6,577",Russia,75,"64,734"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2009,"7,146",Russia,22,"79,943"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2010,"6,573",Russia,9,"71,362"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2011,"5,061",Russia,5,"51,458"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2012,"8,896",Russia,6,"66,292"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2013,"11,018",Russia,1,"66,066"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2014,"12,935",Russia,0,"72,820"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2015,"12,919",Russia,0,"60,640"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2005,"18,849",Rwanda,0,"51,902"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2006,"17,105",Rwanda,16,"39,552"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2007,"10,191",Rwanda,16,"47,753"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2008,"6,577",Rwanda,5,"64,734"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2009,"7,146",Rwanda,0,"79,943"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2010,"6,573",Rwanda,5,"71,362"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2011,"5,061",Rwanda,1,"51,458"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2012,"8,896",Rwanda,18,"66,292"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2013,"11,018",Rwanda,9,"66,066"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2014,"12,935",Rwanda,0,"72,820"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2015,"12,919",Rwanda,6,"60,640"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2005,"18,849",Saudi Arabia,0,"51,902"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2006,"17,105",Saudi Arabia,0,"39,552"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2007,"10,191",Saudi Arabia,0,"47,753"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2008,"6,577",Saudi Arabia,0,"64,734"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2009,"7,146",Saudi Arabia,0,"79,943"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2010,"6,573",Saudi Arabia,0,"71,362"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2011,"5,061",Saudi Arabia,0,"51,458"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2012,"8,896",Saudi Arabia,0,"66,292"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2013,"11,018",Saudi Arabia,0,"66,066"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2014,"12,935",Saudi Arabia,0,"72,820"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2015,"12,919",Saudi Arabia,3,"60,640"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2005,"18,849",Senegal,0,"51,902"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2006,"17,105",Senegal,0,"39,552"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2007,"10,191",Senegal,0,"47,753"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2008,"6,577",Senegal,1,"64,734"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2009,"7,146",Senegal,0,"79,943"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2010,"6,573",Senegal,1,"71,362"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2011,"5,061",Senegal,0,"51,458"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2012,"8,896",Senegal,5,"66,292"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2013,"11,018",Senegal,2,"66,066"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2014,"12,935",Senegal,0,"72,820"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2015,"12,919",Senegal,7,"60,640"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2005,"18,849",Serbia,3,"51,902"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2006,"17,105",Serbia,0,"39,552"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2007,"10,191",Serbia,1,"47,753"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2008,"6,577",Serbia,0,"64,734"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2009,"7,146",Serbia,0,"79,943"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2010,"6,573",Serbia,0,"71,362"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2011,"5,061",Serbia,0,"51,458"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2012,"8,896",Serbia,0,"66,292"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2013,"11,018",Serbia,0,"66,066"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2014,"12,935",Serbia,0,"72,820"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2015,"12,919",Serbia,0,"60,640"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2005,"18,849",Sierra Leone,338,"51,902"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2006,"17,105",Sierra Leone,261,"39,552"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2007,"10,191",Sierra Leone,86,"47,753"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2008,"6,577",Sierra Leone,47,"64,734"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2009,"7,146",Sierra Leone,34,"79,943"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2010,"6,573",Sierra Leone,24,"71,362"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2011,"5,061",Sierra Leone,13,"51,458"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2012,"8,896",Sierra Leone,1,"66,292"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2013,"11,018",Sierra Leone,3,"66,066"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2014,"12,935",Sierra Leone,6,"72,820"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2015,"12,919",Sierra Leone,2,"60,640"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2005,"18,849",Somalia,"9,253","51,902"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2006,"17,105",Somalia,"10,467","39,552"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2007,"10,191",Somalia,"5,683","47,753"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2008,"6,577",Somalia,"2,557","64,734"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2009,"7,146",Somalia,"4,392","79,943"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2010,"6,573",Somalia,"4,041","71,362"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2011,"5,061",Somalia,"3,282","51,458"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2012,"8,896",Somalia,"5,424","66,292"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2013,"11,018",Somalia,"6,856","66,066"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2014,"12,935",Somalia,"9,343","72,820"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2015,"12,919",Somalia,"6,282","60,640"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2005,"18,849",South Africa,0,"51,902"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2006,"17,105",South Africa,0,"39,552"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2007,"10,191",South Africa,0,"47,753"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2008,"6,577",South Africa,0,"64,734"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2009,"7,146",South Africa,0,"79,943"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2010,"6,573",South Africa,0,"71,362"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2011,"5,061",South Africa,0,"51,458"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2012,"8,896",South Africa,1,"66,292"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2013,"11,018",South Africa,0,"66,066"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2014,"12,935",South Africa,0,"72,820"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2015,"12,919",South Africa,0,"60,640"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2005,"18,849",Sri Lanka (Ceylon),0,"51,902"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2006,"17,105",Sri Lanka (Ceylon),0,"39,552"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2007,"10,191",Sri Lanka (Ceylon),0,"47,753"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2008,"6,577",Sri Lanka (Ceylon),0,"64,734"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2009,"7,146",Sri Lanka (Ceylon),1,"79,943"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2010,"6,573",Sri Lanka (Ceylon),0,"71,362"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2011,"5,061",Sri Lanka (Ceylon),0,"51,458"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2012,"8,896",Sri Lanka (Ceylon),1,"66,292"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2013,"11,018",Sri Lanka (Ceylon),0,"66,066"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2014,"12,935",Sri Lanka (Ceylon),3,"72,820"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2015,"12,919",Sri Lanka (Ceylon),6,"60,640"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2005,"18,849",Sudan,555,"51,902"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2006,"17,105",Sudan,507,"39,552"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2007,"10,191",Sudan,144,"47,753"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2008,"6,577",Sudan,113,"64,734"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2009,"7,146",Sudan,430,"79,943"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2010,"6,573",Sudan,320,"71,362"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2011,"5,061",Sudan,308,"51,458"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2012,"8,896",Sudan,"1,262","66,292"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2013,"11,018",Sudan,"1,836","66,066"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2014,"12,935",Sudan,795,"72,820"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2015,"12,919",Sudan,"1,281","60,640"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2005,"18,849",Sweden,0,"51,902"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2006,"17,105",Sweden,0,"39,552"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2007,"10,191",Sweden,0,"47,753"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2008,"6,577",Sweden,0,"64,734"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2009,"7,146",Sweden,0,"79,943"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2010,"6,573",Sweden,0,"71,362"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2011,"5,061",Sweden,1,"51,458"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2012,"8,896",Sweden,0,"66,292"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2013,"11,018",Sweden,0,"66,066"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2014,"12,935",Sweden,0,"72,820"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2015,"12,919",Sweden,0,"60,640"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2005,"18,849",Syria,0,"51,902"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2006,"17,105",Syria,0,"39,552"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2007,"10,191",Syria,0,"47,753"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2008,"6,577",Syria,0,"64,734"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2009,"7,146",Syria,12,"79,943"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2010,"6,573",Syria,5,"71,362"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2011,"5,061",Syria,2,"51,458"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2012,"8,896",Syria,1,"66,292"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2013,"11,018",Syria,2,"66,066"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2014,"12,935",Syria,10,"72,820"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2015,"12,919",Syria,47,"60,640"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2005,"18,849",Tanzania,0,"51,902"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2006,"17,105",Tanzania,0,"39,552"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2007,"10,191",Tanzania,0,"47,753"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2008,"6,577",Tanzania,1,"64,734"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2009,"7,146",Tanzania,0,"79,943"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2010,"6,573",Tanzania,0,"71,362"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2011,"5,061",Tanzania,2,"51,458"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2012,"8,896",Tanzania,0,"66,292"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2013,"11,018",Tanzania,0,"66,066"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2014,"12,935",Tanzania,0,"72,820"
From: 01 Jan 2005,To: 31 Dec 2015,Moslem,CY 2015,"12,919",Tanzania,0,"60,640"
