year,origin,dest_state,dest_city,arrivals
2010,Bhutan,Washington,Des Moines,0
2011,Bhutan,Washington,Des Moines,0
2012,Bhutan,Washington,Des Moines,2
2013,Bhutan,Washington,Des Moines,3
2014,Bhutan,Washington,Des Moines,0
2015,Bhutan,Washington,Des Moines,0
2005,Bhutan,Washington,Everett,0
2006,Bhutan,Washington,Everett,0
2007,Bhutan,Washington,Everett,0
2008,Bhutan,Washington,Everett,4
2009,Bhutan,Washington,Everett,19
2010,Bhutan,Washington,Everett,4
2011,Bhutan,Washington,Everett,0
2012,Bhutan,Washington,Everett,0
2013,Bhutan,Washington,Everett,0
2014,Bhutan,Washington,Everett,0
2015,Bhutan,Washington,Everett,4
2005,Bhutan,Washington,Kent,0
2006,Bhutan,Washington,Kent,0
2007,Bhutan,Washington,Kent,0
2008,Bhutan,Washington,Kent,17
2009,Bhutan,Washington,Kent,31
2010,Bhutan,Washington,Kent,98
2011,Bhutan,Washington,Kent,117
2012,Bhutan,Washington,Kent,93
2013,Bhutan,Washington,Kent,61
2014,Bhutan,Washington,Kent,17
2015,Bhutan,Washington,Kent,18
2005,Bhutan,Washington,Lacey,0
2006,Bhutan,Washington,Lacey,0
2007,Bhutan,Washington,Lacey,0
2008,Bhutan,Washington,Lacey,62
2009,Bhutan,Washington,Lacey,9
2010,Bhutan,Washington,Lacey,0
2011,Bhutan,Washington,Lacey,0
2012,Bhutan,Washington,Lacey,0
2013,Bhutan,Washington,Lacey,0
2014,Bhutan,Washington,Lacey,0
2015,Bhutan,Washington,Lacey,0
2005,Bhutan,Washington,Olympia,0
2006,Bhutan,Washington,Olympia,0
2007,Bhutan,Washington,Olympia,0
2008,Bhutan,Washington,Olympia,23
2009,Bhutan,Washington,Olympia,5
2010,Bhutan,Washington,Olympia,0
2011,Bhutan,Washington,Olympia,0
2012,Bhutan,Washington,Olympia,0
2013,Bhutan,Washington,Olympia,0
2014,Bhutan,Washington,Olympia,0
2015,Bhutan,Washington,Olympia,0
2005,Bhutan,Washington,Richland,0
2006,Bhutan,Washington,Richland,0
2007,Bhutan,Washington,Richland,0
2008,Bhutan,Washington,Richland,0
2009,Bhutan,Washington,Richland,6
2010,Bhutan,Washington,Richland,0
2011,Bhutan,Washington,Richland,0
2012,Bhutan,Washington,Richland,0
2013,Bhutan,Washington,Richland,0
2014,Bhutan,Washington,Richland,0
2015,Bhutan,Washington,Richland,0
2005,Bhutan,Washington,Seatac,0
2006,Bhutan,Washington,Seatac,0
2007,Bhutan,Washington,Seatac,0
2008,Bhutan,Washington,Seatac,0
2009,Bhutan,Washington,Seatac,21
2010,Bhutan,Washington,Seatac,8
2011,Bhutan,Washington,Seatac,4
2012,Bhutan,Washington,Seatac,0
2013,Bhutan,Washington,Seatac,12
2014,Bhutan,Washington,Seatac,0
2015,Bhutan,Washington,Seatac,0
2005,Bhutan,Washington,Seattle,0
2006,Bhutan,Washington,Seattle,3
2007,Bhutan,Washington,Seattle,0
2008,Bhutan,Washington,Seattle,192
2009,Bhutan,Washington,Seattle,343
2010,Bhutan,Washington,Seattle,227
2011,Bhutan,Washington,Seattle,80
2012,Bhutan,Washington,Seattle,89
2013,Bhutan,Washington,Seattle,26
2014,Bhutan,Washington,Seattle,63
2015,Bhutan,Washington,Seattle,51
2005,Bhutan,Washington,Spokane,0
2006,Bhutan,Washington,Spokane,0
2007,Bhutan,Washington,Spokane,0
2008,Bhutan,Washington,Spokane,69
2009,Bhutan,Washington,Spokane,160
2010,Bhutan,Washington,Spokane,100
2011,Bhutan,Washington,Spokane,98
2012,Bhutan,Washington,Spokane,62
2013,Bhutan,Washington,Spokane,29
2014,Bhutan,Washington,Spokane,26
2015,Bhutan,Washington,Spokane,28
2005,Bhutan,Washington,Tacoma,0
2006,Bhutan,Washington,Tacoma,0
2007,Bhutan,Washington,Tacoma,0
2008,Bhutan,Washington,Tacoma,2
2009,Bhutan,Washington,Tacoma,0
2010,Bhutan,Washington,Tacoma,0
2011,Bhutan,Washington,Tacoma,0
2012,Bhutan,Washington,Tacoma,0
2013,Bhutan,Washington,Tacoma,0
2014,Bhutan,Washington,Tacoma,0
2015,Bhutan,Washington,Tacoma,0
2005,Bhutan,Washington,Tenino,0
2006,Bhutan,Washington,Tenino,0
2007,Bhutan,Washington,Tenino,0
2008,Bhutan,Washington,Tenino,3
2009,Bhutan,Washington,Tenino,5
2010,Bhutan,Washington,Tenino,0
2011,Bhutan,Washington,Tenino,0
2012,Bhutan,Washington,Tenino,0
2013,Bhutan,Washington,Tenino,0
2014,Bhutan,Washington,Tenino,0
2015,Bhutan,Washington,Tenino,0
2005,Bhutan,Washington,Tukwila,0
2006,Bhutan,Washington,Tukwila,0
2007,Bhutan,Washington,Tukwila,0
2008,Bhutan,Washington,Tukwila,0
2009,Bhutan,Washington,Tukwila,29
2010,Bhutan,Washington,Tukwila,46
2011,Bhutan,Washington,Tukwila,84
2012,Bhutan,Washington,Tukwila,105
2013,Bhutan,Washington,Tukwila,46
2014,Bhutan,Washington,Tukwila,0
2015,Bhutan,Washington,Tukwila,0
2005,Bhutan,Washington,Tumwater,0
2006,Bhutan,Washington,Tumwater,0
2007,Bhutan,Washington,Tumwater,0
2008,Bhutan,Washington,Tumwater,0
2009,Bhutan,Washington,Tumwater,8
2010,Bhutan,Washington,Tumwater,0
2011,Bhutan,Washington,Tumwater,0
2012,Bhutan,Washington,Tumwater,0
2013,Bhutan,Washington,Tumwater,0
2014,Bhutan,Washington,Tumwater,0
2015,Bhutan,Washington,Tumwater,0
2005,Bhutan,Washington,Westport,0
2006,Bhutan,Washington,Westport,0
2007,Bhutan,Washington,Westport,0
2008,Bhutan,Washington,Westport,10
2009,Bhutan,Washington,Westport,11
2010,Bhutan,Washington,Westport,0
2011,Bhutan,Washington,Westport,0
2012,Bhutan,Washington,Westport,0
2013,Bhutan,Washington,Westport,0
2014,Bhutan,Washington,Westport,0
2015,Bhutan,Washington,Westport,0
2005,Bosnia and Herzegovina,Washington,Tukwila,1
2006,Bosnia and Herzegovina,Washington,Tukwila,0
2007,Bosnia and Herzegovina,Washington,Tukwila,0
2008,Bosnia and Herzegovina,Washington,Tukwila,0
2009,Bosnia and Herzegovina,Washington,Tukwila,0
2010,Bosnia and Herzegovina,Washington,Tukwila,0
2011,Bosnia and Herzegovina,Washington,Tukwila,0
2012,Bosnia and Herzegovina,Washington,Tukwila,0
2013,Bosnia and Herzegovina,Washington,Tukwila,0
2014,Bosnia and Herzegovina,Washington,Tukwila,0
2015,Bosnia and Herzegovina,Washington,Tukwila,0
2005,Burma,Washington,Bainbridge Island,0
2006,Burma,Washington,Bainbridge Island,0
2007,Burma,Washington,Bainbridge Island,0
2008,Burma,Washington,Bainbridge Island,2
2009,Burma,Washington,Bainbridge Island,0
2010,Burma,Washington,Bainbridge Island,0
2011,Burma,Washington,Bainbridge Island,0
2012,Burma,Washington,Bainbridge Island,0
2013,Burma,Washington,Bainbridge Island,0
2014,Burma,Washington,Bainbridge Island,0
2015,Burma,Washington,Bainbridge Island,0
2005,Burma,Washington,Battle Ground,0
2006,Burma,Washington,Battle Ground,0
2007,Burma,Washington,Battle Ground,0
2008,Burma,Washington,Battle Ground,4
2009,Burma,Washington,Battle Ground,0
2010,Burma,Washington,Battle Ground,0
2011,Burma,Washington,Battle Ground,0
2012,Burma,Washington,Battle Ground,0
2013,Burma,Washington,Battle Ground,0
2014,Burma,Washington,Battle Ground,0
2015,Burma,Washington,Battle Ground,0
2005,Burma,Washington,Bellevue,0
2006,Burma,Washington,Bellevue,0
2007,Burma,Washington,Bellevue,41
2008,Burma,Washington,Bellevue,2
2009,Burma,Washington,Bellevue,0
2010,Burma,Washington,Bellevue,0
2011,Burma,Washington,Bellevue,0
2012,Burma,Washington,Bellevue,0
2013,Burma,Washington,Bellevue,0
2014,Burma,Washington,Bellevue,3
2015,Burma,Washington,Bellevue,16
2005,Burma,Washington,Burien,0
2006,Burma,Washington,Burien,0
2007,Burma,Washington,Burien,0
2008,Burma,Washington,Burien,0
2009,Burma,Washington,Burien,0
2010,Burma,Washington,Burien,2
2011,Burma,Washington,Burien,15
2012,Burma,Washington,Burien,1
2013,Burma,Washington,Burien,0
2014,Burma,Washington,Burien,0
2015,Burma,Washington,Burien,4
2005,Burma,Washington,Cheney,0
2006,Burma,Washington,Cheney,0
2007,Burma,Washington,Cheney,0
2008,Burma,Washington,Cheney,0
2009,Burma,Washington,Cheney,0
2010,Burma,Washington,Cheney,0
2011,Burma,Washington,Cheney,0
2012,Burma,Washington,Cheney,0
2013,Burma,Washington,Cheney,0
2014,Burma,Washington,Cheney,0
2015,Burma,Washington,Cheney,3
2005,Burma,Washington,Covington,0
2006,Burma,Washington,Covington,0
2007,Burma,Washington,Covington,4
2008,Burma,Washington,Covington,0
2009,Burma,Washington,Covington,0
2010,Burma,Washington,Covington,3
2011,Burma,Washington,Covington,0
2012,Burma,Washington,Covington,0
2013,Burma,Washington,Covington,0
2014,Burma,Washington,Covington,0
2015,Burma,Washington,Covington,0
2005,Burma,Washington,Everett,0
2006,Burma,Washington,Everett,0
2007,Burma,Washington,Everett,0
2008,Burma,Washington,Everett,0
2009,Burma,Washington,Everett,0
2010,Burma,Washington,Everett,4
2011,Burma,Washington,Everett,0
2012,Burma,Washington,Everett,0
2013,Burma,Washington,Everett,0
2014,Burma,Washington,Everett,0
2015,Burma,Washington,Everett,0
2005,Burma,Washington,Federal Way,0
2006,Burma,Washington,Federal Way,0
2007,Burma,Washington,Federal Way,3
2008,Burma,Washington,Federal Way,7
2009,Burma,Washington,Federal Way,9
2010,Burma,Washington,Federal Way,2
2011,Burma,Washington,Federal Way,4
2012,Burma,Washington,Federal Way,3
2013,Burma,Washington,Federal Way,0
2014,Burma,Washington,Federal Way,0
2015,Burma,Washington,Federal Way,0
2005,Burma,Washington,Kennewick,8
2006,Burma,Washington,Kennewick,0
2007,Burma,Washington,Kennewick,5
2008,Burma,Washington,Kennewick,4
2009,Burma,Washington,Kennewick,4
2010,Burma,Washington,Kennewick,6
2011,Burma,Washington,Kennewick,12
2012,Burma,Washington,Kennewick,27
2013,Burma,Washington,Kennewick,32
2014,Burma,Washington,Kennewick,66
2015,Burma,Washington,Kennewick,26
2005,Burma,Washington,Kent,0
2006,Burma,Washington,Kent,0
2007,Burma,Washington,Kent,7
2008,Burma,Washington,Kent,27
2009,Burma,Washington,Kent,33
2010,Burma,Washington,Kent,96
2011,Burma,Washington,Kent,115
2012,Burma,Washington,Kent,82
2013,Burma,Washington,Kent,50
2014,Burma,Washington,Kent,75
2015,Burma,Washington,Kent,62
2005,Burma,Washington,Lynnwood,0
2006,Burma,Washington,Lynnwood,0
2007,Burma,Washington,Lynnwood,0
2008,Burma,Washington,Lynnwood,0
2009,Burma,Washington,Lynnwood,0
2010,Burma,Washington,Lynnwood,0
2011,Burma,Washington,Lynnwood,0
2012,Burma,Washington,Lynnwood,3
2013,Burma,Washington,Lynnwood,0
2014,Burma,Washington,Lynnwood,1
2015,Burma,Washington,Lynnwood,0
2005,Burma,Washington,North Bend,0
2006,Burma,Washington,North Bend,0
2007,Burma,Washington,North Bend,1
2008,Burma,Washington,North Bend,0
2009,Burma,Washington,North Bend,0
2010,Burma,Washington,North Bend,0
2011,Burma,Washington,North Bend,0
2012,Burma,Washington,North Bend,0
2013,Burma,Washington,North Bend,0
2014,Burma,Washington,North Bend,0
2015,Burma,Washington,North Bend,0
2005,Burma,Washington,Pacific,0
2006,Burma,Washington,Pacific,0
2007,Burma,Washington,Pacific,0
2008,Burma,Washington,Pacific,0
2009,Burma,Washington,Pacific,0
2010,Burma,Washington,Pacific,0
2011,Burma,Washington,Pacific,0
2012,Burma,Washington,Pacific,0
2013,Burma,Washington,Pacific,0
2014,Burma,Washington,Pacific,3
2015,Burma,Washington,Pacific,0
2005,Burma,Washington,Pasco,0
2006,Burma,Washington,Pasco,0
2007,Burma,Washington,Pasco,0
2008,Burma,Washington,Pasco,0
2009,Burma,Washington,Pasco,0
2010,Burma,Washington,Pasco,0
2011,Burma,Washington,Pasco,4
2012,Burma,Washington,Pasco,0
2013,Burma,Washington,Pasco,0
2014,Burma,Washington,Pasco,5
2015,Burma,Washington,Pasco,5
2005,Burma,Washington,Poulsbo,0
2006,Burma,Washington,Poulsbo,0
2007,Burma,Washington,Poulsbo,0
2008,Burma,Washington,Poulsbo,0
2009,Burma,Washington,Poulsbo,2
2010,Burma,Washington,Poulsbo,0
2011,Burma,Washington,Poulsbo,0
2012,Burma,Washington,Poulsbo,0
2013,Burma,Washington,Poulsbo,0
2014,Burma,Washington,Poulsbo,0
2015,Burma,Washington,Poulsbo,0
2005,Burma,Washington,Pullman,0
2006,Burma,Washington,Pullman,0
2007,Burma,Washington,Pullman,0
2008,Burma,Washington,Pullman,0
2009,Burma,Washington,Pullman,0
2010,Burma,Washington,Pullman,0
2011,Burma,Washington,Pullman,0
2012,Burma,Washington,Pullman,0
2013,Burma,Washington,Pullman,1
2014,Burma,Washington,Pullman,0
2015,Burma,Washington,Pullman,0
2005,Burma,Washington,Redmond,0
2006,Burma,Washington,Redmond,0
2007,Burma,Washington,Redmond,0
2008,Burma,Washington,Redmond,0
2009,Burma,Washington,Redmond,0
2010,Burma,Washington,Redmond,0
2011,Burma,Washington,Redmond,5
2012,Burma,Washington,Redmond,0
2013,Burma,Washington,Redmond,0
2014,Burma,Washington,Redmond,0
2015,Burma,Washington,Redmond,0
2005,Burma,Washington,Renton,0
2006,Burma,Washington,Renton,0
2007,Burma,Washington,Renton,1
2008,Burma,Washington,Renton,0
2009,Burma,Washington,Renton,0
2010,Burma,Washington,Renton,2
2011,Burma,Washington,Renton,1
2012,Burma,Washington,Renton,8
2013,Burma,Washington,Renton,7
2014,Burma,Washington,Renton,1
2015,Burma,Washington,Renton,4
2005,Burma,Washington,Richland,0
2006,Burma,Washington,Richland,1
2007,Burma,Washington,Richland,4
2008,Burma,Washington,Richland,48
2009,Burma,Washington,Richland,106
2010,Burma,Washington,Richland,28
2011,Burma,Washington,Richland,25
2012,Burma,Washington,Richland,35
2013,Burma,Washington,Richland,14
2014,Burma,Washington,Richland,9
2015,Burma,Washington,Richland,6
2005,Burma,Washington,Seatac,0
2006,Burma,Washington,Seatac,0
2007,Burma,Washington,Seatac,0
2008,Burma,Washington,Seatac,0
2009,Burma,Washington,Seatac,0
2010,Burma,Washington,Seatac,3
2011,Burma,Washington,Seatac,4
2012,Burma,Washington,Seatac,3
2013,Burma,Washington,Seatac,0
2014,Burma,Washington,Seatac,1
2015,Burma,Washington,Seatac,0
2005,Burma,Washington,Seattle,5
2006,Burma,Washington,Seattle,16
2007,Burma,Washington,Seattle,122
2008,Burma,Washington,Seattle,358
2009,Burma,Washington,Seattle,393
2010,Burma,Washington,Seattle,346
2011,Burma,Washington,Seattle,159
2012,Burma,Washington,Seattle,105
2013,Burma,Washington,Seattle,111
2014,Burma,Washington,Seattle,123
2015,Burma,Washington,Seattle,99
2005,Burma,Washington,Spokane,0
2006,Burma,Washington,Spokane,12
2007,Burma,Washington,Spokane,77
2008,Burma,Washington,Spokane,198
2009,Burma,Washington,Spokane,254
2010,Burma,Washington,Spokane,181
2011,Burma,Washington,Spokane,126
2012,Burma,Washington,Spokane,150
2013,Burma,Washington,Spokane,105
2014,Burma,Washington,Spokane,73
2015,Burma,Washington,Spokane,79
2005,Burma,Washington,Stanwood,0
2006,Burma,Washington,Stanwood,0
2007,Burma,Washington,Stanwood,0
2008,Burma,Washington,Stanwood,0
2009,Burma,Washington,Stanwood,0
2010,Burma,Washington,Stanwood,0
2011,Burma,Washington,Stanwood,0
2012,Burma,Washington,Stanwood,0
2013,Burma,Washington,Stanwood,1
2014,Burma,Washington,Stanwood,0
2015,Burma,Washington,Stanwood,0
2005,Burma,Washington,Tacoma,0
2006,Burma,Washington,Tacoma,0
2007,Burma,Washington,Tacoma,3
2008,Burma,Washington,Tacoma,12
2009,Burma,Washington,Tacoma,4
2010,Burma,Washington,Tacoma,0
2011,Burma,Washington,Tacoma,0
2012,Burma,Washington,Tacoma,0
2013,Burma,Washington,Tacoma,0
2014,Burma,Washington,Tacoma,0
2015,Burma,Washington,Tacoma,0
2005,Burma,Washington,Tukwila,0
2006,Burma,Washington,Tukwila,0
2007,Burma,Washington,Tukwila,0
2008,Burma,Washington,Tukwila,1
2009,Burma,Washington,Tukwila,2
2010,Burma,Washington,Tukwila,12
2011,Burma,Washington,Tukwila,39
2012,Burma,Washington,Tukwila,36
2013,Burma,Washington,Tukwila,20
2014,Burma,Washington,Tukwila,23
2015,Burma,Washington,Tukwila,15
2005,Burma,Washington,Vancouver,0
2006,Burma,Washington,Vancouver,0
2007,Burma,Washington,Vancouver,0
2008,Burma,Washington,Vancouver,0
2009,Burma,Washington,Vancouver,0
2010,Burma,Washington,Vancouver,88
2011,Burma,Washington,Vancouver,42
2012,Burma,Washington,Vancouver,39
2013,Burma,Washington,Vancouver,26
2014,Burma,Washington,Vancouver,27
2015,Burma,Washington,Vancouver,5
2005,Burundi,Washington,Arlington,0
2006,Burundi,Washington,Arlington,0
2007,Burundi,Washington,Arlington,7
2008,Burundi,Washington,Arlington,0
2009,Burundi,Washington,Arlington,0
2010,Burundi,Washington,Arlington,0
2011,Burundi,Washington,Arlington,0
2012,Burundi,Washington,Arlington,0
2013,Burundi,Washington,Arlington,0
2014,Burundi,Washington,Arlington,0
2015,Burundi,Washington,Arlington,0
2005,Burundi,Washington,Kent,0
2006,Burundi,Washington,Kent,0
2007,Burundi,Washington,Kent,0
2008,Burundi,Washington,Kent,0
2009,Burundi,Washington,Kent,0
2010,Burundi,Washington,Kent,0
2011,Burundi,Washington,Kent,0
2012,Burundi,Washington,Kent,0
2013,Burundi,Washington,Kent,0
2014,Burundi,Washington,Kent,3
2015,Burundi,Washington,Kent,0
2005,Burundi,Washington,Marysville,0
2006,Burundi,Washington,Marysville,0
2007,Burundi,Washington,Marysville,4
2008,Burundi,Washington,Marysville,0
2009,Burundi,Washington,Marysville,0
2010,Burundi,Washington,Marysville,0
2011,Burundi,Washington,Marysville,0
2012,Burundi,Washington,Marysville,0
2013,Burundi,Washington,Marysville,0
2014,Burundi,Washington,Marysville,0
2015,Burundi,Washington,Marysville,0
2005,Burundi,Washington,Seattle,0
2006,Burundi,Washington,Seattle,0
2007,Burundi,Washington,Seattle,76
2008,Burundi,Washington,Seattle,35
2009,Burundi,Washington,Seattle,15
2010,Burundi,Washington,Seattle,0
2011,Burundi,Washington,Seattle,0
2012,Burundi,Washington,Seattle,0
2013,Burundi,Washington,Seattle,0
2014,Burundi,Washington,Seattle,0
2015,Burundi,Washington,Seattle,0
2005,Burundi,Washington,Spokane,0
2006,Burundi,Washington,Spokane,1
2007,Burundi,Washington,Spokane,35
2008,Burundi,Washington,Spokane,7
2009,Burundi,Washington,Spokane,3
2010,Burundi,Washington,Spokane,0
2011,Burundi,Washington,Spokane,0
2012,Burundi,Washington,Spokane,6
2013,Burundi,Washington,Spokane,0
2014,Burundi,Washington,Spokane,0
2015,Burundi,Washington,Spokane,25
2005,Cambodia,Washington,Seattle,0
2006,Cambodia,Washington,Seattle,0
2007,Cambodia,Washington,Seattle,0
2008,Cambodia,Washington,Seattle,0
2009,Cambodia,Washington,Seattle,0
2010,Cambodia,Washington,Seattle,0
2011,Cambodia,Washington,Seattle,5
2012,Cambodia,Washington,Seattle,0
2013,Cambodia,Washington,Seattle,0
2014,Cambodia,Washington,Seattle,0
2015,Cambodia,Washington,Seattle,0
2005,Cambodia,Washington,Tacoma,1
2006,Cambodia,Washington,Tacoma,0
2007,Cambodia,Washington,Tacoma,0
2008,Cambodia,Washington,Tacoma,0
2009,Cambodia,Washington,Tacoma,0
2010,Cambodia,Washington,Tacoma,0
2011,Cambodia,Washington,Tacoma,0
2012,Cambodia,Washington,Tacoma,0
2013,Cambodia,Washington,Tacoma,0
2014,Cambodia,Washington,Tacoma,0
2015,Cambodia,Washington,Tacoma,0
2005,Central African Republic,Washington,Seattle,0
2006,Central African Republic,Washington,Seattle,0
2007,Central African Republic,Washington,Seattle,0
2008,Central African Republic,Washington,Seattle,0
2009,Central African Republic,Washington,Seattle,0
2010,Central African Republic,Washington,Seattle,0
2011,Central African Republic,Washington,Seattle,0
2012,Central African Republic,Washington,Seattle,0
2013,Central African Republic,Washington,Seattle,0
2014,Central African Republic,Washington,Seattle,11
2015,Central African Republic,Washington,Seattle,0
2005,Chad,Washington,Seatac,0
2006,Chad,Washington,Seatac,0
2007,Chad,Washington,Seatac,0
2008,Chad,Washington,Seatac,4
2009,Chad,Washington,Seatac,0
2010,Chad,Washington,Seatac,0
2011,Chad,Washington,Seatac,0
2012,Chad,Washington,Seatac,0
2013,Chad,Washington,Seatac,0
2014,Chad,Washington,Seatac,0
2015,Chad,Washington,Seatac,0
2005,Chad,Washington,Tacoma,0
2006,Chad,Washington,Tacoma,0
2007,Chad,Washington,Tacoma,0
2008,Chad,Washington,Tacoma,0
2009,Chad,Washington,Tacoma,0
2010,Chad,Washington,Tacoma,0
2011,Chad,Washington,Tacoma,0
2012,Chad,Washington,Tacoma,1
2013,Chad,Washington,Tacoma,0
2014,Chad,Washington,Tacoma,0
2015,Chad,Washington,Tacoma,0
2005,China,Washington,Eatonville,0
2006,China,Washington,Eatonville,0
2007,China,Washington,Eatonville,1
2008,China,Washington,Eatonville,0
2009,China,Washington,Eatonville,0
2010,China,Washington,Eatonville,0
2011,China,Washington,Eatonville,0
2012,China,Washington,Eatonville,0
2013,China,Washington,Eatonville,0
2014,China,Washington,Eatonville,0
2015,China,Washington,Eatonville,0
2005,China,Washington,Richland,1
2006,China,Washington,Richland,0
2007,China,Washington,Richland,0
2008,China,Washington,Richland,0
2009,China,Washington,Richland,0
2010,China,Washington,Richland,0
2011,China,Washington,Richland,0
2012,China,Washington,Richland,0
2013,China,Washington,Richland,0
2014,China,Washington,Richland,0
2015,China,Washington,Richland,0
2005,China,Washington,Seattle,0
2006,China,Washington,Seattle,0
2007,China,Washington,Seattle,0
2008,China,Washington,Seattle,0
2009,China,Washington,Seattle,1
2010,China,Washington,Seattle,0
2011,China,Washington,Seattle,0
2012,China,Washington,Seattle,0
2013,China,Washington,Seattle,0
2014,China,Washington,Seattle,0
2015,China,Washington,Seattle,0
2005,China,Washington,Spokane,0
2006,China,Washington,Spokane,0
2007,China,Washington,Spokane,3
2008,China,Washington,Spokane,0
2009,China,Washington,Spokane,0
2010,China,Washington,Spokane,0
2011,China,Washington,Spokane,0
2012,China,Washington,Spokane,0
2013,China,Washington,Spokane,0
2014,China,Washington,Spokane,0
2015,China,Washington,Spokane,1
2005,Colombia,Washington,Kennewick,0
2006,Colombia,Washington,Kennewick,4
2007,Colombia,Washington,Kennewick,0
2008,Colombia,Washington,Kennewick,0
2009,Colombia,Washington,Kennewick,0
2010,Colombia,Washington,Kennewick,0
2011,Colombia,Washington,Kennewick,0
2012,Colombia,Washington,Kennewick,0
2013,Colombia,Washington,Kennewick,1
2014,Colombia,Washington,Kennewick,0
2015,Colombia,Washington,Kennewick,6
2005,Colombia,Washington,Kent,0
2006,Colombia,Washington,Kent,0
2007,Colombia,Washington,Kent,0
2008,Colombia,Washington,Kent,0
2009,Colombia,Washington,Kent,0
2010,Colombia,Washington,Kent,0
2011,Colombia,Washington,Kent,0
2012,Colombia,Washington,Kent,0
2013,Colombia,Washington,Kent,7
2014,Colombia,Washington,Kent,0
2015,Colombia,Washington,Kent,0
2005,Colombia,Washington,Pasco,0
2006,Colombia,Washington,Pasco,0
2007,Colombia,Washington,Pasco,0
2008,Colombia,Washington,Pasco,0
2009,Colombia,Washington,Pasco,0
2010,Colombia,Washington,Pasco,1
2011,Colombia,Washington,Pasco,0
2012,Colombia,Washington,Pasco,3
